"","...1","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"763",763,"7",155252701,155252944,244,"*",4,3.05514958243003e-32,1.60920047457327e-05,0.0003465243346408,5.33117248869462e-06,-0.376436338250054,-0.158379887973944,"EN2"
"764",764,"16",88029433,88029996,564,"*",3,1.56112924122868e-30,6.68634692735593e-06,0.00021358809970511,5.35424826377077e-06,-0.146855640523414,-0.116177695355468,"BANP"
"765",765,"12",124911924,124912182,259,"*",4,1.5957624767105e-31,1.14314021763091e-05,0.00038040976751778,5.36240976335364e-06,-0.411979323177804,-0.119257166819155,"NCOR2"
"766",766,"1",2282601,2283063,463,"*",3,2.12362994294961e-37,0.00256729261703949,0.00015827096453449,5.40315542589403e-06,0.368643109943793,0.105191670488381,"MORN1, RP4-740C4.6"
"767",767,"20",45179157,45179413,257,"*",6,8.29387677688143e-24,1.68363716907732e-05,0.00187235831415101,5.4772799668768e-06,-0.338843293585546,-0.103454583667729,"OCSTAMP"
"768",768,"16",85215531,85215660,130,"*",3,1.87934271120483e-25,2.57218038550972e-06,0.00044170055401371,5.49960980981784e-06,-0.367990398889199,-0.233997320973925,"CTC-786C10.1"
"769",769,"2",24367569,24367888,320,"*",3,9.05123791633292e-23,4.6719844218784e-06,0.00072381102348557,5.58091913636748e-06,-0.280035810396637,-0.13269269989933,"FAM228B, RP11-507M3.1"
"770",770,"10",48428803,48429291,489,"*",4,2.2273548310117e-29,3.79906999713943e-05,0.00036833622213962,5.58515294232727e-06,-0.235494341486149,-0.112533231458528,"GDF10"
"771",771,"11",1526031,1526270,240,"*",3,1.23212438021573e-29,0.0001416725936048,0.00030649314202197,5.61109867745504e-06,-0.299693738654403,-0.17680280204239,NA
"772",772,"16",85060822,85061789,968,"*",8,1.40827452479389e-43,0.00035326068921715,0.00033847527045051,5.69462474639964e-06,-0.374078924920939,-0.105996497162129,"KIAA0513"
"773",773,"17",66597372,66597500,129,"*",3,1.74760589111988e-22,2.50130234323205e-06,0.00108260790223092,5.71156689929131e-06,-0.204265402170898,-0.126208576054699,"RP11-118B18.1, FAM20A"
"774",774,"18",72922694,72924030,1337,"*",5,1.2249378449823e-21,7.44471263489213e-06,0.0029042319652125,5.76367229518212e-06,-0.342998491788697,-0.147241369386065,"TSHZ1"
"775",775,"17",73150610,73151410,801,"*",8,5.10430514452622e-90,0.0004661305633086,1.91463305093723e-05,5.90046097158269e-06,-0.334545700413522,-0.117714589247287,"HN1"
"776",776,"3",111450718,111451470,753,"*",4,4.68677309110825e-35,9.91249670746373e-06,0.00016467509216386,5.93611144440483e-06,0.443242189788314,0.148833533969344,"PLCXD2, PHLDB2"
"777",777,"15",57179248,57179893,646,"*",5,7.77913159783679e-38,0.00034783583774587,0.0002820952219563,5.95429023274702e-06,-0.413548315940275,-0.200198203287198,"ZNF280D"
"778",778,"21",43230125,43230669,545,"*",4,6.08232774375848e-62,0.00032678629441618,1.92936548363735e-05,6.0160622844919e-06,-0.304077246589689,-0.196014362991414,"PRDM15"
"779",779,"6",78175955,78176512,558,"*",5,4.70415952864002e-32,7.93469490326004e-06,0.00044569592872519,6.02385695430555e-06,-0.187908099762223,-0.105530085262447,NA
"780",780,"7",142748215,142748962,748,"*",3,4.04555459101525e-40,4.03483550556561e-05,0.00012671886577869,6.02436258409966e-06,-0.212810643247176,-0.153132311198209,NA
"781",781,"17",41001849,41002433,585,"*",3,3.65777922189646e-31,1.08023182047576e-05,0.00046232395825934,6.09070003613273e-06,-0.22721016447898,-0.156909438086753,"AOC2"
"782",782,"6",33647685,33647861,177,"*",3,3.63739419998632e-28,3.52981097850551e-05,0.00026721450650513,6.14182663748009e-06,-0.198682389484645,-0.122098281153011,"ITPR3"
"783",783,"9",116346435,116346602,168,"*",3,1.9633918719195e-27,3.79045560155051e-06,0.00019589980877885,6.19893013892503e-06,-0.204715915410162,-0.16841051904967,"RGS3, RP11-168K11.2"
"784",784,"13",111365058,111366565,1508,"*",11,1.4386770003125e-76,0.00011549918444934,0.00011398381867171,6.2414061472452e-06,-0.253898019818161,-0.115754302686365,"ING1, CARS2"
"785",785,"12",56324837,56325149,313,"*",4,3.48202365913626e-31,3.73759077177725e-06,0.0009299673696753,6.24516777165054e-06,0.380849875950991,0.156230731590053,"DGKA, WIBG"
"786",786,"20",62436995,62437492,498,"*",4,9.0897853120952e-33,1.95590128875691e-05,0.00016407250392812,6.25737165971578e-06,-0.244768717662294,-0.1259051897418,"ZBTB46"
"787",787,"17",78326557,78327033,477,"*",3,9.38456676356495e-42,0.00681948738983397,0.00018705795704576,6.28662833221245e-06,-0.216544689959763,-0.132627071877789,"RNF213, CTD-2047H16.4"
"788",788,"16",27120945,27121267,323,"*",4,1.32884545254096e-45,8.95978711385769e-05,5.96634735009551e-05,6.33595657390599e-06,-0.189170375591356,-0.106316944964372,NA
"789",789,"11",1410750,1411020,271,"*",4,5.09746596017387e-35,6.86616145282609e-05,0.00030838496877113,6.36854744610711e-06,-0.150798178578016,-0.103620098318059,NA
"790",790,"21",46438065,46438743,679,"*",3,1.19699060148059e-34,4.65310748471259e-06,0.00015114008358755,6.45020786770278e-06,-0.208266188389626,-0.111381378670545,NA
"791",791,"4",185935484,185936107,624,"*",3,1.13859844583353e-31,1.2268229375228e-05,0.00024537633504241,6.46865108916249e-06,0.42643931374354,0.146489976193423,NA
"792",792,"6",27279917,27280423,507,"*",9,1.25487077237013e-27,2.53560363702875e-06,0.00115308708331134,6.5723467564863e-06,-0.307148479628002,-0.10414730468967,"POM121L2"
"793",793,"13",40746370,40746648,279,"*",3,3.39081251773575e-26,1.00216954899207e-05,0.00055231690108667,6.63839021880332e-06,-0.399479742988218,-0.140804640960874,NA
"794",794,"4",1952723,1952852,130,"*",3,7.53392998125346e-26,3.56120614873959e-05,0.00041593524362754,6.65380276624678e-06,-0.246678691998499,-0.136875206113492,"WHSC1"
"795",795,"15",99640471,99641058,588,"*",6,4.42848434840339e-42,0.00015146324968393,0.00029579008919589,6.77576789217413e-06,-0.381164134207793,-0.134839847873697,"SYNM, RP11-654A16.3"
"796",796,"6",170744041,170744358,318,"*",3,1.51210873310247e-24,5.77576304524385e-06,0.00036365305881109,6.85631633233603e-06,-0.371765605807986,-0.213422298839992,NA
"797",797,"1",55353149,55353706,558,"*",5,1.63827147766642e-24,0.00060323306244464,0.00189560435807016,6.9358441201417e-06,-0.291419718564881,-0.10275385986369,"RP11-67L3.5, RP11-67L3.4"
"798",798,"5",139029023,139029772,750,"*",4,1.74193460935413e-37,5.44187455962342e-05,0.00032008370580298,6.94833651187048e-06,-0.3371351538491,-0.16657466423171,"CXXC5, CTD-3224K15.2"
"799",799,"5",68513082,68513891,810,"*",5,2.24265282496002e-49,3.66492974381659e-05,9.39739316472046e-05,7.02987186737783e-06,-0.257122116907355,-0.105598353305961,"MRPS36"
"800",800,"17",44271018,44271559,542,"*",4,2.38224100657834e-37,0.00018219123031139,0.00028060825255434,7.06379816310067e-06,-0.555830877637857,-0.173926716768374,"KANSL1-AS1, KANSL1"
"801",801,"19",1290472,1290611,140,"*",3,3.47512051273226e-25,1.11107835564748e-05,0.00047480406627932,7.19015001687932e-06,-0.249350084059141,-0.15716186678989,"MUM1, EFNA2"
"802",802,"7",101723207,101723947,741,"*",6,7.91028164348938e-31,3.56984274794014e-06,0.00038045939289597,7.21116226948423e-06,-0.405424494768287,-0.135071698160056,"CUX1"
"803",803,"21",40124277,40124848,572,"*",4,9.13388837230439e-36,0.0001196618601579,0.00018375740496076,7.21821043603468e-06,-0.183000128280448,-0.102536797715916,NA
"804",804,"1",218098422,218098593,172,"*",3,1.54126950837984e-28,8.48102513431511e-06,0.00023340493288895,7.38680180930525e-06,-0.375522315483613,-0.14671735145124,NA
"805",805,"12",5152756,5153711,956,"*",5,7.10180695318266e-32,1.04750193624521e-05,0.00068322395225717,7.5104333743642e-06,-0.216621792486773,-0.10580575835413,"KCNA5"
"806",806,"19",49936880,49937176,297,"*",3,1.16504450787976e-30,0.00012297048620734,0.00038184604256357,7.55184985473067e-06,-0.265927605102825,-0.1261399059524,"SLC17A7"
"807",807,"1",114430280,114431234,955,"*",4,4.03242160991321e-27,0.00022186802484323,0.00115144285424222,7.56744773825506e-06,-0.321257657480597,-0.183690141068809,"AP4B1-AS1"
"808",808,"6",43214396,43214850,455,"*",4,1.12727971032986e-27,5.5223004695688e-05,0.00041819513773277,7.58656010796098e-06,-0.397746403595884,-0.139594638842003,"TTBK1"
"809",809,"11",799221,800186,966,"*",3,2.77996976563726e-31,2.02783152790158e-05,0.00043236152276862,7.59272994356724e-06,-0.31739488617964,-0.118540409442478,"PIDD"
"810",810,"12",12871887,12872686,800,"*",3,6.81103203345773e-94,0.00021197473129265,1.05633609901874e-05,7.62126044720164e-06,-0.18597163126631,-0.118428570010546,"CDKN1B"
"811",811,"14",101037198,101037264,67,"*",3,7.36815451737694e-47,0.00083276512045535,5.89335773013755e-05,7.64009054746478e-06,-0.206188309811755,-0.10159976058013,"BEGAIN"
"812",812,"14",21549752,21550253,502,"*",5,2.282306915731e-44,6.53559351091391e-05,0.00010669600921027,7.80396072380348e-06,-0.416478200467887,-0.127412755832576,"ARHGEF40"
"813",813,"7",1018384,1018901,518,"*",5,1.96951151906852e-24,9.69113200019288e-05,0.00086145328732302,7.84691044406129e-06,0.621086671095063,0.129873051524626,NA
"814",814,"22",39769995,39770556,562,"*",4,2.32264061194113e-35,2.03357911423454e-05,0.00024682350954621,8.09029478460519e-06,-0.534354787583298,-0.232612966224875,"SYNGR1"
"815",815,"7",142659349,142659425,77,"*",3,6.09852385421376e-35,7.95605252330432e-05,0.00011845319448258,8.31603627155156e-06,-0.374666769709565,-0.142498142941598,"KEL"
"816",816,"17",78851149,78851503,355,"*",4,2.03811655773071e-27,2.66274053435787e-05,0.00049472374919277,8.33277979859261e-06,-0.344723190768432,-0.127207645917496,"RPTOR"
"817",817,"19",23076606,23077008,403,"*",3,9.73106298796637e-24,1.28201589311896e-05,0.0006610680068844,8.43540034800812e-06,-0.313547105699686,-0.12739955012039,NA
"818",818,"7",2419316,2420339,1024,"*",5,2.78773576753685e-49,0.00032414277990236,6.01653552382352e-05,8.54758684727344e-06,-0.3373335145069,-0.111402201015626,"EIF3B"
"819",819,"7",2638016,2638680,665,"*",4,1.19344631651918e-25,4.0806285691132e-05,0.0005055747448576,8.69027828085054e-06,-0.298184495587185,-0.136912871875201,"IQCE"
"820",820,"17",39705046,39705458,413,"*",5,7.36812776077473e-24,3.32797618647221e-05,0.00107110705762066,8.93542578236834e-06,-0.486408018321045,-0.139845667295602,NA
"821",821,"4",2243942,2244001,60,"*",3,1.38589721400321e-20,2.70107234179539e-06,0.0018591937413279,8.95301426653218e-06,0.322437132888143,0.127949011763904,NA
"822",822,"9",101017421,101019042,1622,"*",7,4.40617207309887e-36,0.00014570375990903,0.00030132862686208,9.00487024039486e-06,-0.293793383213368,-0.101533286137047,"TBC1D2"
"823",823,"8",21776848,21777063,216,"*",4,6.74507326637384e-26,8.40502385706979e-06,0.00049083739157489,9.12977364972351e-06,0.394426677413164,0.116682658005965,NA
"824",824,"19",35715624,35715976,353,"*",3,3.2800291005007e-27,0.00058305752773197,0.00037398819702514,9.187740722818e-06,-0.38152404533504,-0.135639608602961,"FAM187B"
"825",825,"1",244952269,244952394,126,"*",3,8.38088643223865e-45,3.21747858407489e-05,3.02772268584339e-05,9.35726513535258e-06,-0.237381611073889,-0.116518574002302,NA
"826",826,"8",65283649,65284519,871,"*",6,1.3071706909363e-43,0.00151570833772912,0.00017178051000886,9.35930191603212e-06,-0.302129596833936,-0.135696289587727,NA
"827",827,"18",2906032,2906750,719,"*",4,4.12964404944525e-35,0.00015452648944056,0.00038361920378585,9.4001726818791e-06,-0.294102024281191,-0.140905245320528,"EMILIN2"
"828",828,"11",119211047,119212247,1201,"*",4,1.80877305495884e-85,0.00031356831803714,6.76022846019864e-06,9.40459903992299e-06,-0.436543431656402,-0.168145592902168,"C1QTNF5, MFRP, MFRP"
"829",829,"19",3880927,3881536,610,"*",4,9.94234372417378e-32,9.5729534805585e-06,0.00058860319808365,9.44115316390442e-06,-0.296760819905764,-0.107477004030583,"ATCAY"
"830",830,"1",209858339,209858806,468,"*",3,7.8731314643978e-37,1.89045227493347e-05,0.00012544757029786,9.7261123773428e-06,-0.230426960180881,-0.104235001454956,"RP1-28O10.1"
"831",831,"5",1779178,1779542,365,"*",3,2.36513070892255e-40,6.35959525889823e-05,7.05668741091361e-05,9.75614900695471e-06,-0.292397162798877,-0.165333235582322,NA
"832",832,"6",53409850,53410182,333,"*",6,8.12475462524721e-33,1.06806852687633e-05,0.00035432002444975,9.77469223703284e-06,-0.265073418077148,-0.117004978384652,"GCLC"
"833",833,"2",241975140,241976080,941,"*",4,8.22937429510241e-27,3.07209416941106e-06,0.00167807249653548,9.77647716821292e-06,-0.171870244183541,-0.110558826932048,"SNED1, AC005237.4"
"834",834,"15",23810843,23811205,363,"*",3,4.27563551309114e-25,3.83146221644992e-06,0.00061731288952173,9.78427324057559e-06,0.322802966203366,0.123767255340355,"MKRN3"
"835",835,"15",100026370,100026867,498,"*",4,3.20485106619012e-23,4.47699576175367e-06,0.00048950262881729,9.82787071298081e-06,0.31087979938933,0.124700117861037,"MEF2A"
"836",836,"12",48213040,48213605,566,"*",3,2.05225225287053e-42,1.07479825399479e-05,0.00010025384363403,9.87789809198299e-06,-0.532523850519685,-0.119857036919756,"HDAC7"
"837",837,"13",36052605,36053118,514,"*",4,3.23916221428581e-22,9.1431624844089e-06,0.00165255393442292,9.91048286350506e-06,-0.310832191636503,-0.107067802196781,"NBEA"
"838",838,"20",34699744,34700376,633,"*",5,4.99263862793778e-29,8.99286627784036e-06,0.00044403487831809,1.0192842376845e-05,0.390991959646206,0.120859347001516,"EPB41L1"
"839",839,"16",57759992,57760170,179,"*",3,5.75905131726788e-72,0.00014118775774596,4.79870435318522e-06,1.04272762184003e-05,-0.369076114710612,-0.188132697128159,"CCDC135"
"840",840,"12",75728458,75728752,295,"*",4,2.46658392749724e-27,1.22566155295123e-05,0.00046348491313665,1.04445893415898e-05,-0.198088123841131,-0.116869490157653,"GLIPR1L1, CAPS2"
"841",841,"7",157996423,157996945,523,"*",3,2.35942311657439e-69,9.51512468419054e-05,7.1465471071145e-06,1.06153929142876e-05,-0.281029386031188,-0.184679166587236,"PTPRN2"
"842",842,"6",44205516,44206010,495,"*",5,1.43442792095216e-32,8.3061869392824e-05,0.00038212533431997,1.06161657027825e-05,-0.337939310925171,-0.100359289442898,NA
"843",843,"16",85684468,85684853,386,"*",3,2.17372400766695e-29,2.09487383125378e-05,0.00045536056381242,1.06337627698179e-05,-0.30079375971415,-0.160085278061208,"GSE1"
"844",844,"2",236944798,236945083,286,"*",3,7.53484370461322e-23,1.60916310214558e-05,0.00053279534255475,1.07003001730169e-05,-0.246162085986593,-0.104358327924441,"AGAP1"
"845",845,"9",128170166,128170534,369,"*",3,4.08379376297301e-30,0.00033091392121341,0.00037652117430432,1.07217959260928e-05,-0.304633429956439,-0.130856477832763,NA
"846",846,"17",72832223,72832555,333,"*",3,3.13300985574641e-28,9.34226271869549e-05,0.00034923352078384,1.08196704217666e-05,-0.325261716265596,-0.124889594852829,"TMEM104"
"847",847,"14",104630512,104630673,162,"*",3,2.08329514088389e-21,7.03147858594683e-06,0.00080995388639256,1.08410196924301e-05,-0.244067075496616,-0.109665268155067,"KIF26A"
"848",848,"13",99096365,99096847,483,"*",6,1.97103416412936e-33,7.4908117387878e-05,0.00036612176187018,1.08540022533856e-05,-0.400734106687607,-0.126526829451314,"FARP1"
"849",849,"1",157164556,157165335,780,"*",4,3.03100438174312e-40,0.00017687557761943,0.0001031740195951,1.10340567738369e-05,-0.310876994195282,-0.113408790765705,NA
"850",850,"5",75377755,75378176,422,"*",6,1.96910908701938e-39,4.38668944270787e-05,0.0001611679765362,1.12707324225591e-05,0.33533988826574,0.107260636625358,"CTC-235G5.3"
"851",851,"19",3456297,3456463,167,"*",3,7.02255476278667e-23,8.0357740865082e-06,0.00041305141980566,1.13678861829125e-05,-0.307330959963963,-0.132038405914369,"NFIC"
"852",852,"21",45177639,45178331,693,"*",3,6.78158110263056e-23,3.4463321254267e-05,0.00043122631953261,1.14022448628326e-05,-0.313470590710457,-0.131117882819331,"PDXK"
"853",853,"14",33403743,33404466,724,"*",6,2.57178618652405e-31,4.83606910640859e-05,0.00059262503314132,1.1546209793145e-05,-0.498136991385724,-0.127344224738485,"NPAS3"
"854",854,"11",289927,290447,521,"*",4,1.03215833108972e-34,8.45561255757895e-06,0.0002311133728159,1.16396138810679e-05,-0.546479170235805,-0.144658670277602,"ATHL1"
"855",855,"20",1306048,1306618,571,"*",5,1.56228065812443e-26,1.26166147096889e-05,0.00047230511115164,1.18382425858866e-05,0.422831410821022,0.136855795022583,"SDCBP2-AS1, SDCBP2"
"856",856,"16",89355005,89355462,458,"*",3,3.27278770341547e-38,0.00013639091229516,8.78069480685742e-05,1.19234222505918e-05,-0.386308931270711,-0.201580994800757,"ANKRD11"
"857",857,"10",529214,529521,308,"*",3,1.52290260688213e-27,2.88547208159085e-05,0.00044308275609091,1.20737671529682e-05,-0.231370964852604,-0.139891180323348,"DIP2C"
"858",858,"13",95952902,95953574,673,"*",5,4.03294500681072e-39,0.00017176806053249,0.00026262251300664,1.20987453911501e-05,-0.352149672813809,-0.12732576961837,"ABCC4"
"859",859,"3",157815808,157816403,596,"*",4,2.09796523341377e-33,2.40497205526786e-05,0.00031316684993493,1.21400274161416e-05,-0.326842513060644,-0.105415059554387,"SHOX2"
"860",860,"6",75794800,75795679,880,"*",5,7.28729893284623e-39,0.00133677211507131,0.00028830392200689,1.22100900239673e-05,-0.363721251731399,-0.131479856958221,"COL12A1"
"861",861,"2",220416148,220416871,724,"*",3,9.02935138875128e-32,7.81256848228674e-06,0.00031870781760523,1.22505283033291e-05,-0.343396426515025,-0.152295707111643,"OBSL1"
"862",862,"2",97166001,97166422,422,"*",3,1.13479379066239e-22,2.93576391517773e-05,0.00058151413509752,1.24763801993529e-05,-0.261385423250749,-0.120583258049943,"NEURL3"
"863",863,"10",50732297,50732844,548,"*",4,7.35929387622432e-35,0.00025637440083406,0.00041756843204173,1.25996850276947e-05,-0.325843987442796,-0.114988882861522,"ERCC6, PGBD3, ERCC6-PGBD3"
"864",864,"10",12874253,12875100,848,"*",4,1.1006902408264e-34,7.96772015845597e-05,0.00054420014621472,1.27332206635372e-05,-0.29156019827515,-0.110163458984286,"CAMK1D"
"865",865,"1",205819179,205819609,431,"*",6,3.83961003778877e-22,1.0017904372317e-05,0.00192447639902957,1.32119614321358e-05,-0.208321662601013,-0.101255683979387,"PM20D1"
"866",866,"7",150932363,150932495,133,"*",3,5.76821101591215e-65,0.00028908061296074,7.91083968097941e-06,1.34773609342238e-05,-0.479529521298148,-0.263451637388519,"CHPF2"
"867",867,"19",12900572,12900873,302,"*",3,5.46228404300289e-25,7.29137584293007e-05,0.00061197285750565,1.35360752905106e-05,-0.294941765707695,-0.143241358361932,"HOOK2"
"868",868,"7",148394542,148395441,900,"*",6,1.31691321858412e-28,1.86816286317304e-05,0.00046643860322488,1.39172903445718e-05,0.409288260198712,0.170353026765423,"CUL1, RP5-1136G13.2"
"869",869,"10",134890406,134890799,394,"*",4,1.8128867349823e-26,3.15679694541647e-05,0.00078876197775819,1.39581016818627e-05,-0.421936091651625,-0.136670203003858,"GPR123"
